SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.382755329,29,1,1.223820943,1250.0,14,0,1,0,0.0
0,0.21168928,54,0,0.350479967,9583.0,12,0,1,0,1.0
0,0.038372944,48,0,0.243724104,8205.0,8,0,1,0,2.0
0,0.239156407,37,0,0.246600906,3750.0,6,0,1,0,0.0
0,0.547230456,48,0,0.520895821,5000.0,7,0,2,0,2.0
0,0.023174421,87,0,0.176680018,6740.0,6,0,1,0,0.0
0,0.329510948,46,0,0.483716147,8750.0,14,0,2,0,0.0
1,0.025566783,79,1,0.041697915,6666.0,9,0,0,0,1.0
0,0.0,33,0,0.78339719,3914.0,6,1,2,0,0.0
0,0.121752228,44,0,0.348941843,6000.0,5,0,1,0,2.0
1,0.667004678,39,0,0.597834205,5355.0,10,0,2,0,3.0
0,0.244214582,36,1,0.25902295,10500.0,15,0,2,0,0.0
0,0.223658694,42,0,0.189615857,5700.0,7,0,0,0,3.0
0,0.048594711,42,0,0.009712898,7000.0,4,0,0,0,2.0
0,0.144603517,62,0,0.420071291,3646.0,11,0,1,0,0.0
0,0.347528196,43,0,0.318136373,5000.0,11,0,2,0,1.0
1,0.744831676,42,0,0.667777408,3000.0,9,0,2,0,2.0
0,0.88734727,49,2,0.281188752,25000.0,8,0,2,0,3.0
0,0.0,35,0,0.295863593,3166.0,5,0,0,2,2.0
0,0.374680114,50,0,0.32335479,16000.0,6,0,2,0,3.0
0,0.433079636,69,2,1.697924673,1300.0,11,0,3,1,0.0
0,0.901219756,64,0,0.304656669,3800.0,5,2,1,2,0.0
0,0.165208861,47,0,0.662110495,10461.0,7,0,4,0,3.0
0,0.9999999,72,0,0.341073214,9000.0,8,0,2,0,0.0
0,0.043118998,49,1,0.267850251,5181.0,23,0,1,0,0.0
0,0.161596151,50,0,0.402162824,4900.0,4,0,2,0,0.0
0,0.129971118,23,0,0.020706456,820.0,4,0,0,0,0.0
0,0.164951459,69,0,0.491072137,12600.0,6,0,1,0,0.0
0,0.38241611,39,0,0.599547255,8834.0,10,0,2,0,2.0
0,0.003722015,58,0,0.63332301,3228.0,5,0,1,0,0.0
0,0.168901414,49,0,0.021995601,5000.0,5,0,0,0,0.0
0,0.325722856,29,0,0.185612301,3641.0,4,0,0,0,0.0
0,0.582808196,57,0,0.50392801,7000.0,11,0,2,0,0.0
0,0.934413117,42,1,0.074964639,2120.0,2,1,0,0,0.0
0,0.051511965,44,0,0.206076618,9083.0,9,0,2,0,3.0
0,0.114747131,79,0,137.0,0.0,4,0,0,0,0.0
0,0.062689745,50,0,3530.0,0.0,4,0,1,0,0.0
0,0.089886069,54,0,0.17147761,6408.0,9,0,1,0,0.0
0,0.043284478,61,0,0.089801854,5500.0,3,0,0,0,1.0
0,0.9999999,63,4,0.544965411,3902.0,6,1,2,1,0.0
0,0.90950008,43,3,0.068032872,9612.0,13,3,0,0,1.0
0,0.551527838,47,0,1.266592613,3600.0,14,0,3,0,0.0
0,0.662553003,45,0,0.282976419,12000.0,6,0,2,0,2.0
0,0.423733357,61,0,0.365402299,8699.0,14,1,1,0,0.0
0,0.153186829,62,0,0.271069724,12778.0,9,0,2,0,2.0
0,0.385297036,61,1,0.797525309,4444.0,24,0,1,0,0.0
0,0.0,41,0,0.233025566,30000.0,11,0,2,0,3.0
0,0.489192547,48,0,0.387089033,4166.0,8,0,1,0,1.0
0,0.0,28,0,0.282572476,3000.0,4,0,0,0,0.0
0,0.9999999,57,0,0.451939292,4150.0,9,0,1,0,0.0
0,0.47398719,53,1,0.254268574,6500.0,14,0,0,0,1.0
0,0.003645616,70,0,0.000813736,12288.0,19,0,0,0,0.0
0,0.504037472,47,0,0.375402733,9000.0,12,0,2,0,1.0
0,0.055622242,47,1,0.158778829,7500.0,16,0,0,0,3.0
0,0.004722217,63,0,0.107582938,4219.0,17,0,1,0,0.0
0,0.31299773,61,0,0.174970108,10035.0,13,0,1,0,2.0
0,0.240857526,36,0,0.274748478,8050.0,14,0,1,0,3.0
0,0.019676785,34,0,0.563714903,8333.0,9,0,2,0,2.0
0,0.574071946,35,0,0.379942433,6600.0,4,0,1,0,1.0
0,0.246064598,51,0,0.077450522,6416.0,9,0,0,0,0.0
0,0.009055881,65,0,0.268746768,5800.0,17,0,1,0,0.0
0,0.9999999,52,0,1.10319539,3817.0,10,0,2,0,0.0
0,0.574156875,43,0,0.923968633,5865.0,13,0,1,0,3.0
0,0.301493942,53,0,0.010398614,7500.0,5,0,0,0,2.0
0,0.037591973,64,0,1.615237051,3648.0,8,0,2,0,0.0
0,0.277690063,37,0,1.225106727,8666.0,10,0,1,0,1.0
0,0.03661206,71,0,0.00704859,6667.0,8,0,0,0,1.0
0,0.0,56,0,0.733152828,3323.0,12,0,1,0,1.0
0,0.281687368,54,0,0.55675546,8333.0,17,0,2,0,0.0
0,0.024322613,63,0,0.383214734,14333.0,11,0,4,0,0.0
0,0.652222873,46,0,0.292569985,4750.0,11,0,0,0,0.0
0,0.003802494,72,0,0.055804209,10500.0,16,0,1,0,0.0
0,0.444171918,43,0,0.445425762,6000.0,9,0,1,1,3.0
0,0.143341927,62,0,0.280371963,10000.0,10,0,2,0,3.0
0,0.9999999,48,0,0.413934426,19275.0,5,0,1,0,2.0
0,0.022579188,54,0,0.229649596,3709.0,4,0,1,0,0.0
0,0.070330989,56,0,0.010331611,6000.0,2,0,0,0,0.0
0,0.646467095,36,2,0.058128079,3044.0,2,0,0,0,1.0
0,0.143026183,49,0,0.389956671,9000.0,8,0,1,0,2.0
0,0.107189281,39,0,0.305242108,7000.0,11,0,0,0,0.0
0,0.727260999,63,0,0.388702729,6266.0,7,0,2,0,0.0
0,0.031358746,43,0,0.002627971,8751.0,1,0,0,0,3.0
0,0.003839478,75,0,0.225794033,5194.0,11,0,2,0,0.0
0,0.818977517,73,0,3095.0,0.0,9,0,1,1,0.0
0,0.417176963,43,1,0.257870979,17500.0,11,0,1,0,0.0
0,0.057581929,47,0,0.228838036,4500.0,7,0,0,0,0.0
0,0.25999791,67,0,0.540598291,13103.0,15,0,2,0,0.0
0,0.035135877,78,0,0.176455886,4000.0,6,0,0,0,0.0
0,0.069700043,26,0,14.0,0.0,2,0,0,0,0.0
0,0.008449578,41,0,0.166574125,1800.0,10,0,0,0,1.0
0,0.143343557,62,0,0.204338868,8250.0,8,0,1,0,2.0
0,0.906761655,38,0,0.065499547,3312.0,1,0,0,0,0.0
0,0.875511131,26,0,0.056943057,1000.0,1,0,0,0,0.0
0,0.02087703,55,0,0.400025602,7811.0,4,0,2,0,0.0
0,0.620138282,54,0,0.295735451,12216.0,16,0,1,1,0.0
0,0.054400547,51,0,0.816836633,5000.0,11,0,1,0,1.0
0,0.0,43,2,0.01059788,5000.0,18,0,0,1,0.0
0,0.043845066,55,0,0.490809416,3100.0,12,0,2,1,0.0
0,0.593830334,48,1,0.221262299,8333.0,5,0,1,0,5.0
0,0.9999999,61,1,0.0,3888.0,0,0,0,0,2.0
0,0.495469033,57,0,0.418451871,3500.0,6,0,2,0,2.0
0,0.340122954,58,0,0.236629106,6300.0,15,0,0,0,0.0
0,0.126662222,43,0,0.308489366,5500.0,9,0,1,0,2.0
0,0.200751704,59,0,0.393887461,3500.0,10,0,1,0,0.0
0,0.9999999,30,0,0.170414793,2000.0,1,0,0,0,2.0
0,0.112537496,36,0,0.079780016,14000.0,11,0,0,0,1.0
0,0.349561234,45,0,0.420750697,6100.0,12,0,1,0,1.0
0,0.113797155,57,0,0.169338581,31250.0,5,0,2,0,0.0
0,0.031351916,55,0,0.515743496,20833.0,22,0,2,0,0.0
0,0.091116878,58,0,0.279923882,5254.0,7,0,2,0,1.0
0,0.079867247,79,0,0.017094017,3509.0,3,0,0,0,0.0
0,0.295167789,52,6,0.542315789,4749.0,13,0,2,0,3.0
0,0.003499284,52,0,0.490397264,3800.0,16,0,1,0,1.0
0,0.105674431,39,0,0.288435578,20000.0,12,0,2,0,2.0
0,0.564246431,61,0,0.646335213,1950.0,5,0,1,0,0.0
0,1.003999733,36,0,0.588888889,5399.0,6,0,2,0,2.0
0,0.905570292,36,0,0.259267195,4666.0,8,1,0,0,0.0
1,0.676928671,41,1,0.449091818,6000.0,11,0,2,0,1.0
0,0.031697891,59,0,0.005581297,9495.0,9,0,0,0,0.0
0,0.9999999,72,1,0.462543322,3750.0,11,0,1,0,0.0
0,0.9999999,46,0,0.182908546,2000.0,1,0,0,0,1.0
0,0.04960812,57,0,1.245573958,1750.0,21,0,1,0,2.0
0,0.277499527,54,0,0.195480452,10000.0,11,0,2,0,4.0
0,0.633323959,39,0,0.330533893,5000.0,6,0,0,0,0.0
0,0.524688509,37,0,0.070185963,6667.0,3,0,0,0,1.0
0,0.050545483,45,0,5.160623229,7059.0,10,0,3,0,3.0
0,0.05357169,51,0,0.225413061,5083.0,7,0,1,0,0.0
0,0.118718352,48,0,0.233001943,8750.0,3,0,1,0,1.0
0,0.028032399,60,0,0.286182593,6100.0,7,0,1,0,0.0
0,0.025253087,60,0,0.19387227,9660.0,13,0,2,0,0.0
0,0.002592519,38,0,0.189441995,9300.0,7,0,2,0,4.0
0,0.235793263,80,0,0.354469533,3232.0,10,0,2,0,0.0
0,0.755832037,43,0,0.434347923,4500.0,4,0,1,0,0.0
0,0.0,38,0,0.390585642,6351.0,8,0,1,0,4.0
0,0.847827404,37,0,0.31810879,4356.0,4,0,0,0,3.0
0,0.9999999,25,0,0.193213296,1443.0,6,0,0,0,0.0
0,0.077557653,50,0,1.144263304,3250.0,9,0,2,0,0.0
0,0.102789888,49,0,0.121812559,54000.0,12,0,3,0,0.0
0,0.247078658,36,0,0.437852047,5325.0,9,0,1,0,3.0
0,0.009201143,35,0,0.291441298,22000.0,19,0,4,0,2.0
0,0.072898531,40,2,0.46087474,3360.0,8,0,1,0,0.0
0,0.176540063,66,1,1.462998102,1580.0,23,0,1,0,0.0
0,0.9999999,39,0,0.846615253,3500.0,6,0,1,0,0.0
0,0.227626598,55,0,0.382929104,8575.0,10,0,3,0,1.0
0,0.492287351,45,3,0.30830758,5500.0,8,2,1,2,1.0
0,0.234112902,60,0,0.661016949,8200.0,16,0,1,0,0.0
0,0.01948618,47,0,0.06572693,6100.0,5,0,0,0,0.0
0,0.000299993,76,0,0.0,4500.0,4,0,0,0,0.0
0,0.613897083,33,0,0.183489197,3100.0,6,0,0,0,0.0
0,0.081363765,35,0,0.098709326,5500.0,8,0,0,0,0.0
0,0.9999999,60,0,0.470088319,6000.0,8,0,1,0,2.0
0,0.245177864,81,1,0.758531541,1933.0,15,0,1,0,0.0
0,0.727369684,41,0,1.470529471,1000.0,8,0,1,0,0.0
0,0.329481695,69,1,0.024263432,7500.0,8,0,1,0,0.0
0,0.113400284,31,0,0.254913728,6664.0,9,0,2,0,0.0
1,0.9999999,27,0,207.0,0.0,6,0,0,0,0.0
0,0.070744105,39,0,641.0,1.0,4,0,1,0,0.0
0,0.185456897,54,1,0.134700822,10578.0,10,0,1,0,1.0
0,0.022345883,33,0,0.53531941,3255.0,7,0,1,0,1.0
0,0.169941472,28,0,0.250080671,3098.0,5,0,0,0,1.0
0,0.4511298,62,0,0.57693533,9416.0,17,0,2,0,2.0
0,0.009071213,53,0,0.200723194,13550.0,10,0,1,0,2.0
0,0.094419875,61,0,0.669126398,4200.0,7,0,2,0,0.0
0,0.163734492,55,0,0.211546266,9855.0,7,0,2,0,2.0
0,0.0,48,0,0.295425974,10340.0,7,0,2,0,0.0
0,0.177198162,54,1,0.596686661,3500.0,14,0,1,0,0.0
0,0.613430127,69,1,0.466875326,1916.0,3,0,1,0,0.0
0,0.03167801,28,0,0.114237715,2380.0,7,0,0,0,0.0
0,0.007312271,50,0,0.068465767,2000.0,4,0,0,0,5.0
0,0.180099379,64,0,0.292517007,4850.0,8,0,2,0,0.0
0,0.012241419,61,1,0.601865285,4824.0,24,0,1,0,0.0
0,0.007617423,30,0,0.76521511,3811.0,9,0,1,0,0.0
0,0.86448271,44,1,0.43225084,6250.0,7,0,1,0,2.0
1,0.503012434,50,3,0.071447614,3750.0,11,0,0,0,0.0
0,0.170399422,54,0,2.762490392,1300.0,13,0,2,0,0.0
0,0.084459837,31,1,0.30578977,3557.0,6,0,1,1,5.0
0,0.846617624,49,0,0.528291317,7139.0,14,0,2,0,2.0
0,0.136541339,57,0,0.299888672,7185.0,11,0,1,0,0.0
0,0.724403927,53,1,0.017211371,5170.0,6,2,0,0,1.0
0,0.923734206,45,1,0.528726062,1200.0,5,0,0,0,2.0
0,0.136658333,57,0,0.620403514,6145.0,9,0,2,0,0.0
0,0.012838802,31,0,0.179975047,3205.0,2,0,0,0,0.0
0,0.096703433,47,0,0.394325709,8000.0,14,0,2,0,0.0
0,0.083431591,44,0,0.883503913,3321.0,14,0,1,0,2.0
1,0.509118382,45,0,0.408892671,9400.0,15,0,2,0,1.0
0,0.203559312,27,0,0.148170366,3333.0,6,0,0,0,0.0
0,0.013810236,64,0,0.074509804,11984.0,4,0,1,0,1.0
0,0.04789967,46,0,1.034095167,2668.0,12,0,2,0,0.0
0,0.012091038,45,0,0.00459908,5000.0,6,0,0,0,0.0
0,0.000255425,73,0,0.014618673,7250.0,6,0,0,1,0.0
0,0.339571648,42,0,0.664015627,7166.0,8,0,1,0,3.0
0,0.115371395,62,0,0.291005794,10528.0,18,0,2,0,0.0
0,0.436912617,35,0,0.282920469,2300.0,3,0,0,0,0.0
0,0.0,61,0,0.098869265,10700.0,6,0,1,0,3.0
0,0.368817783,59,0,0.412025492,3608.0,6,1,0,0,0.0
0,0.004207341,67,0,0.470953796,3700.0,14,0,3,0,0.0
0,0.458726973,43,0,1.095666132,3114.0,7,0,2,0,0.0
0,0.159255889,34,0,0.042127716,7500.0,7,0,0,0,1.0
0,0.062398014,50,0,0.365046536,4834.0,17,0,1,0,0.0
0,0.0,39,0,0.267651131,4333.0,11,0,0,0,1.0
0,0.522477861,42,0,0.626843289,4000.0,12,0,1,0,3.0
0,0.748808555,61,3,0.439651216,8715.0,15,0,1,0,1.0
0,0.029372098,71,0,0.050118735,8000.0,14,0,0,0,0.0
0,0.065796385,73,0,0.191658049,5801.0,7,0,1,0,0.0
0,0.122189607,30,0,0.2011997,4000.0,7,0,0,0,0.0
0,0.350484069,52,2,0.135589153,4166.0,9,0,0,0,0.0
0,0.724020543,64,0,0.293797865,25200.0,15,0,3,0,1.0
0,0.020639174,87,0,0.002499583,6000.0,4,0,0,0,0.0
0,0.010170783,70,0,0.339480116,4500.0,19,0,1,0,0.0
0,0.055262392,45,0,0.046225185,6900.0,4,0,0,0,0.0
0,0.685573286,54,0,0.531395814,7500.0,13,0,1,0,0.0
0,0.0,50,0,0.187656931,7566.0,5,0,1,0,1.0
0,0.003266449,61,0,0.044991002,1666.0,3,0,0,0,1.0
0,0.098431348,41,0,0.298898358,4810.0,9,0,1,0,3.0
0,0.01444411,89,0,0.00539892,3333.0,5,0,0,0,0.0
1,0.9999999,51,4,0.363837068,9058.0,5,2,1,1,2.0
0,0.835453641,40,0,0.259141104,4074.0,9,0,0,1,0.0
0,0.085951701,60,0,0.554081076,5500.0,9,0,1,1,0.0
0,0.65497076,42,0,0.50629874,3333.0,12,0,0,0,0.0
0,0.012047126,44,0,0.147385261,10000.0,15,0,1,0,3.0
1,0.972037284,53,2,0.178454842,3675.0,9,1,0,1,0.0
0,0.9999999,70,2,0.169305725,820.0,1,0,0,0,0.0
0,0.291904365,44,0,0.374871619,2920.0,9,0,0,0,2.0
0,0.634635675,39,0,0.384238465,7346.0,6,0,1,0,2.0
0,0.480813606,58,0,0.683736849,7888.0,5,0,3,0,0.0
0,0.188562471,65,0,0.056463207,7650.0,9,0,0,0,1.0
0,0.9999999,87,0,0.0,3228.0,4,0,0,0,0.0
0,0.002476073,59,0,0.346854506,4116.0,4,0,2,0,0.0
0,0.014491862,69,0,0.989550204,2200.0,5,0,1,0,0.0
0,0.030697438,44,0,0.236032996,10667.0,6,0,1,0,3.0
0,0.786839361,32,0,0.071436507,9000.0,6,2,0,1,4.0
0,0.022845586,76,0,0.009708738,1750.0,5,0,0,0,0.0
0,0.343848647,71,0,0.2005998,3000.0,3,0,0,0,0.0
0,0.9999999,32,0,0.12754898,2500.0,5,0,0,0,0.0
0,0.759717314,34,0,0.807197943,3500.0,9,0,2,0,0.0
0,0.58958205,51,0,0.478969957,8154.0,14,0,2,0,2.0
0,0.0,48,0,0.114659023,15000.0,4,0,1,0,1.0
0,0.9999999,58,1,0.083127165,2020.0,2,2,0,0,0.0
0,0.848006333,30,0,0.121632728,10950.0,5,0,0,0,0.0
0,0.012196895,71,0,0.140593163,4416.0,10,0,1,0,0.0
1,0.92563818,41,3,0.220214432,8300.0,9,0,1,0,3.0
0,0.009924908,72,0,0.203945615,3750.0,11,0,1,0,0.0
0,0.352565832,52,0,0.496605357,8100.0,8,0,2,0,2.0
0,0.0,29,0,0.0,2125.0,2,0,0,0,0.0
0,0.11694686,80,2,0.22397365,8500.0,15,0,1,0,0.0
0,0.018190505,82,0,0.061364173,4236.0,6,0,0,0,0.0
0,0.264286786,70,0,0.277747699,5540.0,5,0,1,0,1.0
0,0.064450318,58,0,0.392151962,4000.0,11,0,1,0,1.0
0,0.087203037,69,0,0.361419753,6479.0,13,0,1,0,0.0
0,0.130674773,54,0,0.206690195,13033.0,5,0,3,0,0.0
0,0.397174753,58,0,0.190934197,10500.0,17,0,2,0,0.0
0,0.004314237,62,0,0.000447694,6700.0,7,0,0,0,1.0
0,0.728421726,43,0,0.58633618,4800.0,7,0,1,0,2.0
0,0.080519481,57,0,0.17181972,6500.0,8,0,0,0,0.0
0,0.01924963,56,0,0.291120546,10833.0,6,0,2,0,0.0
0,0.008943773,48,0,0.611474013,3520.0,8,0,3,0,2.0
0,0.527324219,65,0,0.33037694,7666.0,11,0,1,0,0.0
0,0.09826482,59,0,0.251099912,12500.0,18,0,3,0,0.0
0,0.110214791,42,0,0.289661654,10639.0,11,0,3,0,3.0
0,0.781457124,58,0,0.320319228,17416.0,14,0,2,0,0.0
0,0.025304243,58,0,0.32889037,3000.0,13,0,1,0,0.0
0,0.040379192,64,0,0.241429971,6125.0,6,0,2,0,1.0
0,0.044028294,72,1,0.192567286,12000.0,10,0,2,0,0.0
0,0.386275334,51,1,0.223555529,16666.0,15,0,2,0,0.0
0,0.124257342,40,0,0.573303337,8000.0,12,0,3,0,3.0
0,0.661997549,43,0,0.333372544,8500.0,8,0,1,0,0.0
0,0.086397524,61,0,0.782072642,3000.0,16,0,2,0,1.0
0,0.425985818,59,1,0.755806238,4520.0,14,0,2,0,0.0
0,0.493502166,24,0,0.04894327,898.0,3,0,0,0,0.0
0,0.0,65,0,0.396429973,5097.0,7,3,2,0,0.0
0,0.9999999,50,2,0.072349382,3800.0,4,1,0,2,3.0
1,0.729272561,45,5,0.376989156,7100.0,7,0,1,0,1.0
0,0.026572577,78,0,0.440578903,3592.0,31,0,2,0,0.0
0,0.038084603,70,0,0.302295816,12500.0,12,0,1,0,0.0
0,0.020643157,53,0,0.899408284,4900.0,11,0,3,0,0.0
0,0.133706487,57,0,0.122250785,3500.0,7,0,0,0,2.0
0,0.037246896,30,0,0.008119925,1600.0,2,0,0,0,0.0
0,0.106363403,56,0,0.332581067,8418.0,10,0,4,0,0.0
0,0.017280766,79,0,0.252999657,5833.0,13,0,1,0,0.0
0,0.181327255,62,0,0.336836727,13700.0,10,0,3,0,1.0
0,0.085439698,50,0,0.504146815,5666.0,5,0,1,0,3.0
0,0.016344221,41,0,0.006493506,2771.0,5,0,0,0,4.0
0,0.035074225,63,0,0.200657354,6084.0,4,0,1,0,0.0
0,0.030402783,59,0,0.004999107,5600.0,3,0,0,0,0.0
0,0.7235976,62,0,0.465980304,8935.0,14,0,3,0,1.0
0,0.67095414,50,0,0.212589323,9515.0,10,0,0,0,2.0
0,1.030873273,55,0,0.624959164,3060.0,10,0,1,0,2.0
0,0.825230901,40,0,0.338748385,5416.0,7,1,0,0,0.0
1,0.9999999,32,0,0.198821218,2544.0,7,2,0,1,0.0
0,0.120978815,79,0,0.56461405,2305.0,15,0,1,0,0.0
0,0.187721823,60,0,0.168566918,17102.0,12,0,2,0,2.0
0,0.682850702,65,0,0.471149478,2200.0,9,0,1,0,1.0
0,0.936191982,31,4,0.060705974,5155.0,6,0,0,0,1.0
0,0.483101127,58,0,0.225242575,13500.0,5,0,1,0,1.0
0,0.053710079,47,0,0.273436467,7562.0,11,0,1,0,3.0
0,0.000415993,50,0,0.086247347,8950.0,7,0,0,0,0.0
0,0.913108689,30,0,0.11183941,2440.0,3,1,0,0,1.0
0,0.055745986,38,1,0.41278499,9166.0,9,0,1,0,1.0
1,0.9999999,38,1,0.096028689,7528.0,2,1,1,0,4.0
0,0.005643425,68,0,0.718816068,3783.0,4,0,1,0,0.0
0,0.0217678,67,0,0.093266254,2583.0,8,0,0,0,0.0
0,0.048694686,26,0,0.103166987,2083.0,2,0,0,0,0.0
0,0.419715024,42,0,0.48421654,7000.0,9,0,2,0,0.0
0,0.498145645,43,0,0.385791653,12555.0,11,0,2,0,3.0
0,0.0,29,0,0.066592675,900.0,4,0,0,0,0.0
0,0.011749706,54,0,0.171432219,7833.0,7,0,2,0,3.0
1,0.802838938,48,2,0.211554486,10800.0,9,1,0,0,1.0
0,0.224655786,67,0,0.30924605,15000.0,11,0,1,0,0.0
0,0.45762149,71,1,0.396286107,7269.0,8,0,2,0,0.0
0,0.102048299,66,0,0.323834521,8000.0,8,0,1,0,1.0
0,0.0,68,0,0.2480557,13500.0,8,0,3,0,1.0
0,0.028083912,50,0,0.380976732,3910.0,20,0,0,0,3.0
0,0.298904618,73,0,0.215270414,6600.0,18,0,0,2,0.0
0,0.0,54,0,0.493422553,13150.0,5,0,4,0,0.0
0,0.010865942,64,0,0.351459416,2500.0,5,0,1,0,0.0
1,0.9999999,30,0,0.158273381,2779.0,1,0,0,0,1.0
0,0.033486826,59,0,0.233598539,7666.0,17,0,0,0,0.0
0,0.278544291,62,0,0.010723373,5501.0,2,0,0,0,0.0
0,0.9999999,41,2,0.00329934,3333.0,2,0,0,0,1.0
0,0.141543383,24,0,0.001599744,6250.0,2,0,0,0,0.0
0,0.143979432,32,0,0.341841187,4583.0,4,0,1,0,0.0
0,0.547376929,51,0,0.370488866,7813.0,12,0,1,0,0.0
0,0.074797478,40,0,0.069474442,8333.0,10,0,0,0,0.0
0,0.09205507,48,0,0.167470015,8920.0,13,0,1,0,1.0
0,0.037105063,38,0,0.360727854,5000.0,12,0,1,1,0.0
0,0.870259481,58,1,0.324735053,5000.0,7,1,0,0,1.0
0,0.365142641,76,0,0.715101749,2800.0,12,0,2,0,0.0
0,0.772922708,46,0,0.66028811,4650.0,3,0,1,0,5.0
0,0.897102897,29,0,0.385307346,1333.0,3,0,0,0,2.0
0,0.960051355,46,0,1.032938457,3460.0,18,0,0,1,0.0
0,0.012210343,76,0,0.358526216,4233.0,11,0,2,0,0.0
0,0.049475262,44,0,0.128603104,7666.0,10,0,0,0,0.0
0,0.9999999,41,0,0.2137977,6000.0,5,0,0,0,2.0
0,0.0,24,0,0.633373934,820.0,3,0,0,0,0.0
1,0.563463772,27,2,0.447809468,3400.0,11,0,0,0,2.0
0,0.36067675,53,3,0.039794294,24500.0,7,0,0,0,0.0
0,0.73088341,42,0,0.436960043,7407.0,8,0,1,0,0.0
0,0.946010798,33,0,0.183711245,2160.0,2,0,0,0,0.0
0,0.176313743,37,0,0.068983269,3884.0,3,0,0,0,1.0
0,0.012817599,85,0,0.871836735,2449.0,3,0,2,0,0.0
0,0.703317656,59,2,0.117018481,11416.0,7,0,0,0,0.0
0,0.829268293,28,0,0.186750428,1750.0,3,0,0,0,0.0
0,0.034843474,57,0,0.261339662,7583.0,4,0,1,0,3.0
0,0.426549762,53,1,0.400885936,5417.0,7,1,2,0,1.0
0,0.655192751,83,0,0.260528194,1400.0,3,0,0,0,0.0
0,0.05879525,29,0,3.183400268,746.0,7,0,2,0,0.0
0,0.98860228,28,2,0.149609162,5500.0,7,0,0,0,0.0
0,0.04540601,61,0,0.049160429,9885.0,9,0,0,0,0.0
0,0.031761803,28,1,262.5,1.0,12,0,0,0,2.0
0,0.040719855,66,0,0.694916639,12235.0,17,0,6,0,0.0
0,0.832921316,55,0,0.392051153,7975.0,10,0,2,0,2.0
0,0.260911027,57,0,1.055080722,3158.0,14,0,1,0,0.0
0,0.280902176,47,0,0.088048838,8517.0,5,0,0,0,3.0
0,0.095623459,37,0,1486.0,0.0,3,0,2,0,3.0
1,0.741337881,45,3,0.589703588,7050.0,11,1,1,0,1.0
0,0.112044398,42,0,0.274800812,6400.0,5,0,2,0,0.0
0,0.032548591,57,0,0.483111954,2634.0,8,0,1,0,1.0
0,0.070654891,50,1,0.338186283,5700.0,17,0,3,0,0.0
0,0.231713608,55,0,0.397768439,6900.0,13,0,1,0,2.0
0,0.057815554,53,0,0.057161903,12000.0,4,0,0,0,4.0
0,0.199559364,48,0,0.143107112,8000.0,6,0,0,0,4.0
0,0.049593392,59,1,0.250866251,10100.0,15,0,1,0,1.0
0,0.003134466,63,0,0.234806844,12916.0,11,0,2,0,1.0
0,0.0,55,0,0.44501571,3500.0,3,0,1,0,1.0
0,0.9999999,27,0,0.1976008,3000.0,2,0,0,0,0.0
0,0.691896672,56,1,0.812819598,8408.0,11,0,2,1,0.0
0,0.311782181,34,0,0.833364192,5400.0,16,0,2,0,1.0
0,0.167617917,55,0,0.244083991,9000.0,5,0,1,0,0.0
0,0.350443926,41,0,0.4679594,6600.0,9,0,1,0,0.0
0,0.5747614,72,3,0.191815857,5473.0,5,0,0,0,0.0
0,0.163490452,64,0,0.638951877,3968.0,11,0,2,0,0.0
0,0.051071764,68,0,0.02878096,7226.0,10,0,0,0,0.0
0,0.585310076,42,0,0.139593002,2800.0,7,0,0,0,2.0
0,0.0,37,0,0.464005877,4083.0,4,0,2,0,0.0
0,0.214783821,31,0,0.092882515,7600.0,8,0,0,0,0.0
0,0.029020396,69,0,0.301267542,8835.0,6,0,1,0,0.0
0,0.913214751,50,5,0.301553354,8883.0,14,0,0,0,1.0
0,0.00193061,36,0,0.08589933,8800.0,5,0,0,0,2.0
0,0.040105711,59,0,0.362177075,3986.0,6,0,1,0,0.0
0,0.444950645,53,0,0.020725389,3280.0,6,0,0,0,0.0
0,0.023086909,63,0,0.280130885,5500.0,9,0,2,0,0.0
1,0.334522767,46,1,0.434704353,15000.0,7,0,1,1,4.0
0,0.700236321,33,1,0.116387005,2800.0,6,0,0,0,0.0
0,0.29749705,26,0,393.5,1.0,6,0,0,0,0.0
0,0.915149962,28,0,0.110298598,1640.0,6,0,0,0,0.0
0,0.176383726,68,2,0.034321893,3000.0,3,0,0,0,1.0
0,0.9999999,49,0,0.461930249,11583.0,10,0,4,0,2.0
0,0.054011371,62,0,0.23923356,10750.0,11,0,1,0,0.0
0,0.046085204,37,0,0.474134183,6900.0,10,0,1,0,1.0
0,0.400100263,52,0,0.802943489,8900.0,12,0,3,0,1.0
0,0.9999999,32,0,0.136390359,1700.0,1,0,0,0,2.0
0,0.337604622,50,0,0.024152707,7700.0,6,0,0,0,0.0
0,0.0,42,0,0.399103139,5797.0,14,0,1,0,1.0
0,0.030159397,54,0,0.197826739,30000.0,10,0,2,0,4.0
0,0.021679497,70,0,0.142276423,8855.0,8,0,2,0,0.0
0,0.896075646,47,4,0.231668104,12750.0,19,0,1,0,0.0
0,0.969079429,48,0,0.431174314,9000.0,14,0,1,0,4.0
